,MUV-548,mol_id,smiles
369,0.0,CID1091589,CCC(=O)Nc1ccc(N2CCN(C(=O)c3ccccc3C)CC2)cc1
370,0.0,CID866995,CC(=O)c1c(C)[nH]c(C(=O)N2CCc3ccccc32)c1C
371,0.0,CID2053504,CN(C)C(=O)c1cc(S(=O)(=O)N(C)C)c(Cl)cc1N1CCCC1
374,0.0,CID3242298,COc1ccccc1-n1nc(C(=O)O)c2ccccc2c1=O
375,0.0,CID3236984,O=C(Cn1cnc2c(nnn2Cc2ccc(Cl)cc2)c1=O)NCc1ccco1
376,0.0,CID645194,CC1CCN(C(=O)CSc2nnc(-c3cccnc3)n2C2CCCCC2)CC1
377,0.0,CID2956276,CC(Sc1nc(N2CCOCC2)c2c(c1C#N)CC(C)(C)OC2)C(=O)Nc1ccccc1
378,0.0,CID651913,CC(C)N(C=O)C1(C(=O)NC2CCCCC2)CCCCC1
380,0.0,CID2953576,Cc1nn(-c2ccccc2)c2c1C1(C(=O)N(C)c3ccccc31)C(C#N)=C(N)O2
381,0.0,CID2223491,CS(=O)(=O)N(CC(=O)NCc1ccc2c(c1)OCO2)Cc1ccc(Cl)cc1
382,0.0,CID5647837,COc1ccc(C(=O)CSc2nc(=O)c3c(C)cc(C)nc3[nH]2)cc1OC
383,0.0,CID1292449,O=C(CSc1ncn(-c2ccccc2)n1)N1CCN(c2ccccc2)CC1
385,0.0,CID649284,COc1ccccc1NC1SC(=O)N(c2ccccc2)C1=O
386,0.0,CID649283,COc1ccc(-c2noc(C3CCCN(C(=O)c4ccccc4OC)C3)n2)cc1OC
387,0.0,CID831701,O=c1nc(Nc2nc3ccccc3o2)[nH]c2c1CCCC2
388,0.0,CID1839776,Cc1cc(Nc2cc(C(=O)O)ccc2C)n2ncnc2n1
390,0.0,CID975566,COc1ccc(S(=O)(=O)N2CCn3c2nc2ccccc23)cc1
391,0.0,CID847932,COC(=O)c1ccc(CSc2nnnn2Cc2ccccc2)cc1
392,0.0,CID654630,CC(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccc(Cl)cc1
394,0.0,CID654639,CC(C)(C)n1nnnc1C(c1cc2cc3c(cc2[nH]c1=O)OCO3)N1CCN(c2ccccc2)CC1
395,0.0,CID654638,O=C(CSc1nnnn1C1CCCC1)Nc1cccc(NC(=O)c2ccco2)c1
396,0.0,CID2951554,COc1ccc(C2(C(=O)NCC3CCCO3)CCOCC2)cc1
397,0.0,CID652678,CCOC(=O)Cc1csc(NC(=O)CSc2ncnc3c2cnn3-c2ccc(OC)cc2)n1
399,0.0,CID5308399,Cc1csc(NC(=O)CN(C)S(=O)(=O)c2cccc3cccnc23)n1
400,0.0,CID650290,CC1CCN(C(c2ccc(N(C)C)cc2)c2nnnn2C(C)(C)C)CC1
403,0.0,CID655582,CCn1nnnc1SCC(=O)Nc1nc(-c2cccs2)cs1
404,0.0,CID655583,COc1cc(C)c(C(C)C)cc1S(=O)(=O)NCCCn1ccnc1
407,0.0,CID1891806,Nn1c(SC/C=C/c2ccccc2)nnc1-c1ccncc1
410,0.0,CID653988,c1csc(C(c2nnnn2C2CCCC2)N2CCOCC2)c1
411,0.0,CID653989,COc1cccc(C(=O)Nc2ccc(NC(=O)C(C)(C)C)cn2)c1
412,0.0,CID2062265,CCN(CC)CCCNc1nc(=O)c(C)n[nH]1
413,0.0,CID2062266,CCCOc1ccccc1Nc1nc(=O)c(C)n[nH]1
414,0.0,CID658922,O=C(Nc1ccc(Cl)cc1)Nc1ccc2c(c1)N1CCN=C1S2
415,0.0,CID2999025,CC1Cc2ccccc2N1C(=O)COC(=O)C1=COCCO1
416,0.0,CID651906,O=C(Nn1c(-c2ccccc2)nc2ccccc2c1=O)C1CCC1
417,0.0,CID2079375,CCc1ccccc1Nc1nc(N)nc(CSCC(=O)c2cc(C)n(C)c2C)n1
418,0.0,CID644948,COc1ccc(C)cc1NC(=O)CSc1nnnn1Cc1ccccc1
419,0.0,CID644942,O=C(Cn1nnc2c(cnn2-c2ccccc2)c1=O)NCc1cccs1
420,0.0,CID972814,Cc1ccc2cccc(S(=O)(=O)n3nc(C)cc3C)c2n1
421,0.0,CID2999934,Cc1ccc(S(=O)(=O)C(C#N)c2nc3ccccc3nc2OC(C)C)cc1
422,0.0,CID646549,O=C1c2ccccc2CC1Sc1nnc(-c2ccncc2)o1
423,0.0,CID1246859,O=C(Nc1cnn(Cc2ccc(Cl)cc2)c1)C1CCCC1
424,0.0,CID728924,O=C(CCCC(=O)Nc1cccnc1)Nc1cccnc1
425,0.0,CID717339,NC(=O)c1ccccc1NC(=O)CN1CCOCC1
426,0.0,CID1245506,O=C(c1ccc(Cl)s1)N1CCN(c2ccccc2)CC1
427,0.0,CID654325,CN(C(=O)c1ccc(NC(=O)c2cnccn2)cc1)C1CCCCC1
428,0.0,CID779548,O=C(CSc1nc(=O)cc(O)n1-c1ccccc1)N1CCCCC1
430,0.0,CID5742460,C=CCn1c(SCC(=O)/C(C#N)=C(\C)N)nc2sc(CC)cc2c1=O
434,0.0,CID1329847,Cc1onc(-c2ccccc2Cl)c1C(=O)OCn1nnc2ccccc2c1=O
436,0.0,CID659645,CCCCCCC1/C(=N/O)CCC1C(=O)OC
437,0.0,CID653220,Cc1nnc(NC(=O)CSc2ccccn2)s1
438,0.0,CID662051,Cc1nc(Sc2cccn2C)c(C(F)(F)F)c(=O)[nH]1
439,0.0,CID662052,Cc1cc(=O)oc(C)c1C(=O)Nc1cccc2nonc12
440,0.0,CID662053,Cc1ccc(-c2nc3nc4ccccc4nc3n2Cc2ccco2)cc1
441,0.0,CID653227,CCC(c1nnnn1Cc1ccccc1)N1CCN(C(=O)c2ccco2)CC1
442,0.0,CID661505,CNC(=O)C1CC(=O)N(Cc2ccccc2)/C(=N/c2ccc(OC)cc2)S1
443,0.0,CID661501,CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)C21C(=O)N(CC(N)=O)c2ccccc21
444,0.0,CID2980599,CSc1ncc(Cl)c(C(=O)NCc2ccc3c(c2)OCO3)n1
445,0.0,CID2999309,CN(C)c1cccc(C(=O)n2cc(C(=O)c3cc(F)ccc3O)cn2)c1
446,0.0,CID2707505,O=C(COc1ccccc1Cl)N1CCN(c2ncccn2)CC1
447,0.0,CID1013010,COc1ccccc1OCC(=O)Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1
448,0.0,CID2886215,COc1cccc(NC(=O)C2CC(=O)N=C(N)S2)c1
451,0.0,CID801369,Cc1ccc(S(=O)(=O)NCC(=O)N2CCC(C)CC2)cc1
452,0.0,CID984193,CC(C)(C)c1ccc(S(=O)(=O)NCC(=O)N2CCN(C(=O)c3ccco3)CC2)cc1
454,0.0,CID2028588,COc1ccc(Oc2ncnc3c2ncn3Cc2ccccc2)cc1
455,0.0,CID2225560,Cc1noc(C)c1C(=O)NCCCN1CCCC1=O
456,0.0,CID863161,COc1ccc(NC(=O)CSc2nccc(C)n2)cc1
457,0.0,CID704402,COc1cccc(CN2CCN(C(=O)CC(C)C)CC2)c1
458,0.0,CID1247720,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NCc1cccs1
460,0.0,CID645540,Cc1nonc1NC(=O)CSc1nnc(-c2ccoc2C)n1C
461,0.0,CID645543,COc1cc(C(=O)N(C)c2nnc(-c3cccnc3)s2)cc(OC)c1OC
462,0.0,CID645542,O=C(Nc1nnc(CC(=O)N2CCOCC2)s1)C1COc2ccccc2O1
464,0.0,CID645546,O=C(NC1CCN(Cc2nnnn2CCc2ccccc2)CC1)c1ccccc1F
465,0.0,CID982920,Cc1nc(N2CCN(c3ccccc3)CC2)c2c3c(sc2n1)CCC3
466,0.0,CID5307906,CCN(CCNC(=O)c1cc(C)nn1-c1ccccc1)c1ccccc1
468,0.0,CID5307900,Cc1c(NC(=O)C2CCCN(S(=O)(=O)c3cnc[nH]3)C2)c(=O)n(-c2ccccc2)n1C
469,0.0,CID5307901,O=c1c2ccccc2nc(N2CCN(c3ccccc3)CC2)n1Cc1ccccc1
470,0.0,CID663983,COc1ccc(-c2c3c(=O)n(C)c(=O)n(C)c3cn2-c2cccc(OC)c2)cc1
471,0.0,CID784132,Cc1ccc(Nc2nc(N3CCOCC3)c3ccccc3n2)cc1
473,0.0,CID3245678,COc1ccc(NC(=O)CCCN2C(=O)C3C4C=CC(C4)C3C2=O)c(OC)c1
474,0.0,CID4220055,Cc1nnc(N2C(=O)c3oc4ccccc4c(=O)c3C2c2ccco2)s1
475,0.0,CID789284,CCN(CC)c1nc(SCC(=O)O)nc(N(CC)CC)n1
476,0.0,CID747646,CC(C)c1ccc(NC(=O)c2cccnc2)cc1
477,0.0,CID2953291,Cc1ccc(NC(=O)C2CC(=O)NC(N3CCCCC3)=N2)cc1Cl
478,0.0,CID569192,Cc1onc(-c2ccccc2)c1C(=O)OCC(=O)c1ccccc1
479,0.0,CID3243126,Cn1c(C(=O)N2CCC3(CC2)OCCO3)cc2c(=O)n(C)c3ccccc3c21
480,0.0,CID664106,CC1CN(S(=O)(=O)c2cccc(-c3cn4cccnc4n3)c2)CC(C)O1
482,0.0,CID913777,COc1ccc(-c2ccc(-c3noc(-c4ccco4)n3)c(OC)n2)cc1
484,0.0,CID666745,Cc1cc(N2CC(=O)N(CCc3ccccc3)C(=O)C2)n2ncnc2n1
486,0.0,CID5309387,CSc1nnc(Cn2c(=O)sc3ccccc32)n1C
487,0.0,CID5309940,CCCCNC(=O)CS(=O)Cc1nc(-c2cccc(Cl)c2)oc1C
489,0.0,CID657464,N#CC12CCCCC1CC1CCCCC1(C#N)N2Cc1ccccn1
490,0.0,CID657467,COc1cccc(NC(=O)Cc2c(O)[nH]c3ccccc3c2=O)c1
491,0.0,CID1074695,COc1ccccc1N1CCN(C2=NS(=O)(=O)c3ccccc32)CC1
492,0.0,CID657463,CCOC(=O)c1[nH]c2ccccc2c1NC(=O)CN(C)C
493,0.0,CID657468,Cc1cc(C)n(-c2nc3c(c(=O)[nH]c(=O)n3C)n2C)n1
494,0.0,CID892382,CCc1ccc(NC(=O)C2CCN(S(C)(=O)=O)CC2)cc1
495,0.0,CID847885,Cc1cc(N2CCCC2=O)cc(C)c1S(N)(=O)=O
498,0.0,CID646037,N#Cc1c(NC(=O)CSc2nnc(-c3ccncc3)n2CC2CCCO2)sc2c1CCCC2
499,0.0,CID788570,O=C(CN1C(=O)c2ccccc2C1=O)Nc1cccc2cccnc12
500,0.0,CID663455,c1ccc2[nH]c(CN3CCN(c4ncnc5c4oc4ccccc45)CC3)nc2c1
501,0.0,CID663453,CCn1c(NCc2ccccn2)nc2c1c(=O)n(C)c(=O)n2C
502,0.0,CID663459,CN(C)c1oc(-c2ccc(OCc3ccc(Cl)cc3)cc2)nc1C#N
503,0.0,CID2997999,CCn1c2ccccc2c2nnc(SCc3cc(=O)n4ccsc4n3)nc21
506,0.0,CID5741065,CCN1C(SCC(=O)Nc2ccccc2C)=NN/C1=C1/C=CC=CC1=O
507,0.0,CID795356,COc1cccc(NC(=O)Cc2ccccc2)c1
509,0.0,CID1547171,COc1ccc(-c2nnnn2C)cc1S(=O)(=O)NCc1ccccc1
511,0.0,CID2419809,O=C(CCSc1ccc(Cl)cc1)N1CCN(c2ncccn2)CC1
513,0.0,CID3235674,CCCNC(=O)c1ccc(CNc2c(N3CCC(C(=O)OCC)CC3)c(=O)c2=O)cc1
514,0.0,CID658705,COc1ccccc1N1CCN(CC(=O)c2c(C)n(C)c3ccccc23)CC1
515,0.0,CID658703,N#Cc1c(NCc2ccccc2)ccnc1NCc1cccnc1
516,0.0,CID2613931,CCOc1ccccc1-n1nnnc1SCC(=O)NC(=O)NCc1ccco1
517,0.0,CID5181819,CCOc1ccccc1C(=O)Nc1nnc(C(C)C)s1
521,0.0,CID654997,CCOc1ccc(Cc2nn[nH]n2)cc1
523,0.0,CID716784,Cc1n[nH]c(NCCc2ccccc2)nc1=O
524,0.0,CID716782,Cc1ccnc(-n2c(C)nc3ccccc3c2=O)c1
525,0.0,CID650155,CCOc1ccc(-c2nnc(N(CC)C(=O)C3CCC3)s2)cc1
527,0.0,CID650159,COCCn1c(SCC(=O)N2CCCC2)nnc1C(C)C
528,0.0,CID1246556,NS(=O)(=O)c1ccc(CCNC(=O)c2cccnc2)cc1
529,0.0,CID2233423,COc1ccccc1NC(=O)CSc1nnc(C2CCCCC2)n1C
530,0.0,CID5310005,Cc1cc(NC(=O)CSc2ccc3nnc(-c4cccnc4)n3n2)no1
532,0.0,CID2565283,CC(C)(C)NC(=O)NC(=O)COc1ccccc1C#N
533,0.0,CID745328,Nn1c(Nc2ccccc2)nc2sc3c(c2c1=O)CCC3
535,0.0,CID646867,COc1cccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2ccc(N(C)C)cc2)c1
536,0.0,CID1825638,Cc1nnc(SCc2cc(=O)nc(Nc3nc(C)c4ccccc4n3)[nH]2)s1
538,0.0,CID660165,Cc1ccc2c(C(=O)CN3CCCC3)c(C)[nH]c2c1
539,0.0,CID660162,CCOC(=O)CNC(=O)CSc1nc(C)cc(C)c1C#N
540,0.0,CID660163,COc1ccc(CCNC(=O)c2ccc(=O)[nH]n2)cc1OC
541,0.0,CID3239235,Cc1cccc(NC(=O)NCC(c2cccnc2)N2CCOCC2)c1
543,0.0,CID3239237,O=C(CSc1ccc2nnc(-c3ccccc3)n2n1)NCc1ccco1
544,0.0,CID3239233,CCN(CC)CCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3
545,0.0,CID1235819,Cc1cc(NC(=O)CSc2nc(-c3ccccc3)cs2)no1
546,0.0,CID651999,O=C(NC1CCCCC1)N(CCN1CCOCC1)Cc1cc2cc3c(cc2[nH]c1=O)OCCO3
547,0.0,CID1084691,O=C(COc1ccc(S(=O)(=O)NC2CCCCC2)cc1)Nc1ccc2c(c1)OCCO2
548,0.0,CID802375,Nc1nc(-n2cnnc2)nn1-c1ccccc1
549,0.0,CID649510,COc1cccc(C(=O)Nc2ccc(NC(C)=O)cn2)c1
551,0.0,CID1295754,COc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1CNS(C)(=O)=O
552,0.0,CID1093792,Cc1ccc(-c2cc(C(=O)NCCN3CCOCC3)no2)cc1
553,0.0,CID1244574,Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(O)cc2)c1C
554,0.0,CID3240080,CCOC(=O)c1cccc(NC(=O)CCc2c(C)nc3ncnn3c2C)c1
556,0.0,CID2098006,Cc1c(-c2nn(C)c(=O)c3ccccc23)oc2ccc(F)cc2c1=O
557,0.0,CID662152,COc1ccc(CCn2c(=N)c(C#N)cc3c(=O)n4ccccc4nc32)cc1
558,0.0,CID651484,Cc1cccc(-n2c(N)cc(=O)nc2SCC(=O)Nc2cc(C)on2)c1
560,0.0,CID651482,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3cc(C)nc4ccccc34)CC2)cc1
561,0.0,CID649075,CCC(C)(C)n1nnnc1C(c1ccccn1)N1CCOCC1
562,0.0,CID2958006,CCN1C(=O)C(CC(=O)NCc2ccc(Cl)cc2)N(CC)C1=O
563,0.0,CID2958007,CC(C)C(NC(=O)c1ccccc1)C(=O)NCc1ccccn1
564,0.0,CID649074,COc1cc(Cl)ccc1S(=O)(=O)n1nc(C)cc1C
565,0.0,CID2225699,COc1ccccc1NC(=O)CN1C(=O)NC(C)(C)C1=O
566,0.0,CID892565,COc1ccc(-c2nnnn2CCc2ccccc2)cc1
569,0.0,CID3692050,CCOC(=O)N1CCN(C(=O)CSc2nnc(Cc3ccccc3)o2)CC1
572,0.0,CID3000200,Cc1cccc(OCCC(=O)NCC(c2ccccc2)N(C)C)c1
573,0.0,CID1250959,CCOC(=O)CSc1nc2ccccc2n2cnnc12
574,0.0,CID651157,COCC(=O)Nc1nnc(Cc2ccc(OC)c(OC)c2)s1
575,0.0,CID5308526,CSc1nnc(Cn2c(=O)sc3ccccc32)n1-c1ccccc1C
576,0.0,CID5308520,CC(C)Cc1cc(C(=O)N2CCN(c3ccc(F)cc3)CC2)no1
577,0.0,CID3242831,CCc1ccc(NC(=O)CSc2nnc(CNC(=O)c3c(F)cccc3Cl)o2)cc1
578,0.0,CID3242838,CCC1CCCCN1C(=O)Cn1c(C(=O)OC)cc2sc(Cl)cc21
580,0.0,CID5389932,O=C1C=CC=C/C1=C1/CC(c2ccc(F)cc2)N2NC=NC2=N1
581,0.0,CID2057307,C=CCSc1nc(N)c(C#N)c(-c2ccccc2)c1C#N
582,0.0,CID2867647,CC1(C)NC(=O)N(CC(O)COc2ccc(N3C(=O)c4ccccc4C3=O)cc2)C1=O
585,0.0,CID3244067,COC(=O)c1cc2ccsc2n1Cc1cc(=O)n2ccccc2n1
586,0.0,CID685734,CC1(C)Cc2ccccc2-c2nc3ccccc3c(=O)n21
587,0.0,CID3237167,Cc1cccn2c(=O)c3cc(C(=O)Nc4ccc(N(C)C)cc4)n(C)c3nc12
589,0.0,CID699787,c1cc(-c2nnc(-c3ccncc3)o2)ccn1
592,0.0,CID2162949,CCOCc1nnc(NC(=O)c2ccco2)s1
593,0.0,CID2192711,Cc1ccc(SCCNC(=O)C(C)C)cc1
594,0.0,CID656273,COc1ccccc1NC(=O)CSc1nnc(-c2ccc(C)cc2)o1
595,0.0,CID1252113,COc1ccccc1N1CCN(C(=O)CSc2nc3ncnc(N)c3[nH]2)CC1
596,0.0,CID647221,CCc1ccc(-c2nn[nH]n2)cc1
597,0.0,CID647226,CCN(CC)c1nc(Nc2ccc(Cl)cc2)nc(OCC#N)n1
598,0.0,CID647225,CCCCNC(=O)Cn1cnc2c(cnn2-c2ccc(C)c(C)c2)c1=O
599,0.0,CID647229,COC(=O)c1nc(NC(C)=O)n[nH]1
600,0.0,CID2228943,CCOc1ccc(-c2nn3c(-c4ccc(F)cc4)nnc3s2)cc1
601,0.0,CID797834,Cn1c(SCc2ccc(C#N)cc2Cl)nc2ccccc21
602,0.0,CID662303,N#CC(C(=O)OC1CCCCC1)c1nc2ccccc2nc1N1CCOCC1
604,0.0,CID5389584,CCC(NCC1CCCO1)=C1C(=O)NC(=O)NC1=O
606,0.0,CID5389586,CCN(CC)CCN1C(=O)C(=O)/C(=C(/O)c2c(C)[nH]c(C(=O)OC)c2C)C1c1cccc(OC)c1
607,0.0,CID3238072,CCC(C)(NC(=O)c1ccccn1)C(=O)NC1CCCCC1
608,0.0,CID1521266,O=C1c2ccccc2-c2ncnc3c(N4CCOCC4)cc(N4CCOCC4)c1c23
610,0.0,CID694064,CCCc1nc(NC(C)=O)c(C#N)c(-c2ccco2)c1CC
611,0.0,CID651559,COc1cccc(-n2c(C)nnc2SCC#N)c1
612,0.0,CID2997819,O=C(NCCCn1ccnc1)c1cccc(S(=O)(=O)Nc2ccccc2F)c1
613,0.0,CID651558,CCCn1c(SCC(=O)Nc2nnc(-c3ccccc3)s2)nnc1-c1ccccn1
614,0.0,CID808216,c1ccc(-c2noc(-c3ccncc3)n2)nc1
616,0.0,CID663179,CC(C)OC(=O)CSc1nnc(-c2cccnc2)n1N
617,0.0,CID663175,CCOC(=O)c1ccc(N2C(=O)c3n[nH]c(C)c3C2c2ccco2)cc1
618,0.0,CID653588,COc1ccccc1-n1c(SCC(=O)NC2CCCC2)nc2cccnc21
621,0.0,CID2949753,Cc1ccc(NC(=O)CC2NCCNC2=O)cc1
622,0.0,CID2856289,CCSc1nnc2c(n1)OC(C)(C)Nc1ccccc1-2
623,0.0,CID655742,CC(C)C(=O)c1cn(CC(=O)NCC2CCCO2)c2ccccc12
625,0.0,CID655749,Cn1cccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1cccs1)c1ccc2c(c1)OCCO2
626,0.0,CID2084345,Cc1cc(C(=O)CSc2nnc(-c3ccccc3)n2C)c(C)n1C
627,0.0,CID2300454,O=C(NC1CCCCCC1)C1CCN(C(=O)Cc2ccccc2)CC1
629,0.0,CID761296,CC(=O)Nc1ccccc1N(C)S(=O)(=O)c1ccc(C)cc1
631,0.0,CID767637,COc1c[nH]n(C2CCCCC2)c(=O)c1=O
632,0.0,CID652210,c1ccc(C(c2nnnn2C2CCCCC2)N2CCc3ccccc3C2)nc1
633,0.0,CID715538,COc1cc(Cn2c(-c3nonc3N)nc3ccccc32)ccc1C
634,0.0,CID660282,N#CC1=C(N)C(C#N)(C#N)C(c2ccsc2)C2COCC=C12
635,0.0,CID660280,CN1C(=O)c2c(sc3c2CCCC3)NC1c1ccccc1O
636,0.0,CID660285,COc1ccc(S(=O)(=O)N2CCC(N3CCCCC3)CC2)cc1
637,0.0,CID4394824,Cc1cccc(-n2c(CNC(=O)c3ccccc3)nnc2SCC(=O)Nc2nccs2)c1
638,0.0,CID1011844,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Nc3ccccc3)cc2)no1
640,0.0,CID665100,Cn1c(=O)n(CC(=O)N2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)c2ccccc21
641,0.0,CID894234,N#Cc1cn(CC(=O)NCc2cccnc2)c2ccccc12
642,0.0,CID620261,c1ccc2c(c1)[nH]c1c(N3CCOCC3)ncnc12
643,0.0,CID644970,COC(=O)c1ccc(S(=O)(=O)NCCSc2nnc3c4ccccc4n(C)c3n2)cc1
644,0.0,CID2944676,CCC(Oc1ccccc1)C(=O)N1CCN(c2ccccn2)CC1
645,0.0,CID714665,COc1ccc(C(=O)NC2COC(C)(C)OC2c2ccccc2)cc1
647,0.0,CID1044643,CC(C)c1[nH]nc2c1C1(CCN(Cc3ccccc3)CC1)C(C#N)=C(N)O2
648,0.0,CID2980990,O=C(NC1(C(F)(F)F)N=C2SCCN2C1=O)C1CCCCC1
650,0.0,CID3240328,Cc1nc(C)c(C(=O)NCc2ccccc2Cl)o1
653,0.0,CID5214997,CCOC(=O)N1CCN(C(=O)CSc2nnc(COc3ccccc3)o2)CC1
654,0.0,CID661904,O=C(Cn1nc(-c2ccccc2)c2ccccc2c1=O)NCCN1CCOCC1
655,0.0,CID2159269,O=C(Nc1nc2c(Cl)ccc(Cl)c2s1)c1ccco1
657,0.0,CID3244518,Cc1ccc(NC(=O)Cn2cccc2)cc1Cl
661,0.0,CID665604,Cc1cc(N2CCCCC2)n2nc(C)c(-c3ccccc3)c2n1
662,0.0,CID665605,Cc1ccc(-c2noc(-c3ccccc3C(=O)N3CCN(C)CC3)n2)cc1
663,0.0,CID3236549,COc1ccc(CNC(=O)C2CCN(S(=O)(=O)c3c(C)n[nH]c3C)CC2)cc1
664,0.0,CID3236545,CC(NC(=O)OCc1ccccc1)C(=O)N1CC(O)CC1C(=O)O
665,0.0,CID3236544,CCN(CC)c1ccc(NC(=O)CN2CCN(c3ccccc3F)CC2)cc1
666,0.0,CID3236542,O=C(Cn1cnc2c(nnn2-c2ccc(F)cc2)c1=O)N1CCCc2ccccc21
667,0.0,CID3236540,C=CCNC(=O)Cn1nc(-c2ccccc2)ccc1=O
668,0.0,CID669598,CCOc1cc(C(=O)N(C)c2ccccc2)cc(OCC)c1OCC
671,0.0,CID668645,CN(C)c1nc2c(c(=O)n(C)c(=O)n2C)n1CC(=O)c1cccs1
672,0.0,CID2229150,O=C(c1ccco1)N1CCN(C(=O)N2c3ccccc3Sc3ccccc32)CC1
673,0.0,CID648803,Cc1nc2cc(-c3cccc(F)c3)nn2c(N2CCOCC2)c1C
674,0.0,CID2228687,CC(=O)Nc1cccc(NS(=O)(=O)Cc2ccc(Cl)cc2)c1
675,0.0,CID648801,COc1ccccc1N1CCN(c2ccc(-c3ccccc3)nn2)CC1
676,0.0,CID648806,CC(C)(C)NC(=O)C(c1ccc(F)cc1)N(Cc1ccco1)C(=O)c1csnn1
678,0.0,CID2211973,c1cncc(-c2nnc(SCc3cccc4ccccc34)o2)c1
679,0.0,CID645782,O=C(NCCc1ccccc1)c1ccc(-n2cnnn2)cc1
680,0.0,CID645781,CCCn1nc(CC(=O)O)c2ccccc2c1=O
682,0.0,CID622734,N#Cc1c(-c2ccccc2Cl)cc(C2CC2)nc1N
683,0.0,CID645789,CCOC(=O)c1cc2occc2n1CCCN1C(=O)c2ccccc2C1=O
684,0.0,CID645788,O=C(CN(C(=O)CCC(=O)Nc1nccs1)c1ccc2c(c1)OCO2)NCC1CCCO1
685,0.0,CID2997740,O=C1CSC(c2ccccn2)N1Cc1cn2ccccc2n1
686,0.0,CID4416213,CCCCn1c(CN2CCN(C(=O)c3ccco3)CC2)nc2c1c(=O)n(C)c(=O)n2C
688,0.0,CID2301870,O=S(=O)(NCCSc1nnnn1-c1ccccc1)c1cccs1
689,0.0,CID651471,CCCCn1c(SCc2ccc(Cl)cc2)nc2c1c(=O)[nH]c(=O)n2C
690,0.0,CID651474,N#Cc1nc(COc2ccc(F)cc2)oc1NCCCn1ccnc1
691,0.0,CID2417050,Cc1nnc(SCc2nnc(-c3ccccc3)o2)n(N)c1=O
692,0.0,CID659667,CCCc1nnc(SCC(=O)Nc2ccc(OCC)cc2)n1N
693,0.0,CID659662,COc1ccc2c(c1)c(C(O)CN1CCC3(CC1)OCCO3)c(C)n2C
694,0.0,CID2133502,Cc1cccc(NCN2C(=O)c3ccncc3C2=O)n1
695,0.0,CID659089,C=CCn1c(N)c(C(=O)NCC2CCCO2)c2nc3ccccc3nc21
696,0.0,CID659088,C=CCNC(=O)c1c(N)n(-c2ccc3c(c2)OCO3)c2nc3ccccc3nc12
698,0.0,CID649786,CCCCn1c(SCC(=O)N2CCCC2)nc2c1c(=O)n(C)c(=O)n2C
699,0.0,CID649785,COCCn1nnnc1C(c1cc2cc(C)ccc2[nH]c1=O)N1CCCCCC1
700,0.0,CID659081,Nc1c(C(=O)NCCN2CCOCC2)c2nc3ccccc3nc2n1-c1ccccc1
701,0.0,CID649789,CCOc1ccccc1C1C(C(=O)OC)=CN(C)C=C1C(=O)OC
704,0.0,CID2238579,O=C(CSc1nnc(CN2CCOCC2)n1-c1ccc(Cl)cc1)N1CCc2ccccc21
705,0.0,CID3236930,CCN(CCCNC(=O)CCNC(=O)Cn1cnc2ccccc2c1=O)c1cccc(C)c1
706,0.0,CID2239622,CCN(CC(=O)NCc1ccccn1)S(=O)(=O)c1ccc(Cl)cc1
708,0.0,CID978143,Cn1cc(CNC(=O)Nc2ccc3c(c2)OCO3)cn1
709,0.0,CID2999531,CC1CCN(c2nncc3ccccc23)CC1
710,0.0,CID2999535,CC(=O)c1ccc(NC(=O)C(C)Sc2nnnn2C)cc1
711,0.0,CID2999538,O=C(c1cn(-c2ccccc2)nc1-c1cccs1)N1CCN(c2ccccn2)CC1
712,0.0,CID666798,O=C1NC(=O)C2(Cc3ccccc3N3CCCC32)C(=O)N1c1ccc(Cl)cc1
713,0.0,CID2612661,CCN(CC)C(=O)CSc1nnc2sc3ccccc3n12
714,0.0,CID665694,Cc1cc(C)cc(Nc2ncc3c(n2)CCCC3=O)c1
715,0.0,CID665691,CC(C)OC(=O)CSc1ncnc2c1cnn2Cc1ccccc1
716,0.0,CID665690,Cc1cc(C)n(-c2nc(NCc3cccnc3)c3c4c(sc3n2)COC(C)(C)C4)n1
717,0.0,CID1245327,N#Cc1c(NC(=O)c2ccncc2)sc2c1CCC2
718,0.0,CID4061474,O=C(CCSc1ccccc1)Nc1nnc(-c2ccccc2)o1
719,0.0,CID2298439,Cc1cc(OCCOCCN2CCCC2)ccc1C(C)C
720,0.0,CID697214,Cc1[nH]c(SC(C)C)nc(=O)c1Cc1ccccc1
721,0.0,CID655886,CCOC(=O)c1nnn(-c2nn3nnnc3c3ccccc23)c1C
722,0.0,CID655881,COc1ccccc1OCCSc1ncnc2nc[nH]c12
723,0.0,CID655880,CC(C)C(c1nnnn1CCc1ccccc1)N1CCOCC1
